sutta_uid,language,abstract,url
sn22.66,de,German translation of SN 22.66 from palikanon.com.,http://palikanon.com/samyutta/sam22_080.html#s22_66t72
sn22.67,en,English translation of SN 22.67 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-02-Arahattavaggo-e.html
sn22.67,de,German translation of SN 22.67 from palikanon.com.,http://palikanon.com/samyutta/sam22_080.html#s22_66t72
sn22.68,en,English translation of SN 22.68 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-02-Arahattavaggo-e.html
sn22.68,de,German translation of SN 22.68 from palikanon.com.,http://palikanon.com/samyutta/sam22_080.html#s22_66t72
sn22.69,en,English translation of SN 22.69 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-02-Arahattavaggo-e.html
sn22.69,de,German translation of SN 22.69 from palikanon.com.,http://palikanon.com/samyutta/sam22_080.html#s22_66t72
sn22.70,en,English translation of SN 22.70 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-02-Arahattavaggo-e.html
sn22.70,de,German translation of SN 22.70 from palikanon.com.,http://palikanon.com/samyutta/sam22_080.html#s22_66t72
sn22.71,en,English translation of SN 22.71 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-02-Arahattavaggo-e.html
sn22.71,de,German translation of SN 22.71 from palikanon.com.,http://palikanon.com/samyutta/sam22_080.html#s22_71
sn22.72,en,English translation of SN 22.72 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-02-Arahattavaggo-e.html
sn22.72,de,German translation of SN 22.72 from palikanon.com.,http://palikanon.com/samyutta/sam22_080.html#s22_71
sn22.73,en,English translation of SN 22.73 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-03-Khajjaniyavaggo-e.html
sn22.73,de,German translation of SN 22.73 from palikanon.com.,http://palikanon.com/samyutta/sam22_080.html#s22_73t75
sn22.74,en,English translation of SN 22.74 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-03-Khajjaniyavaggo-e.html
sn22.74,de,German translation of SN 22.74 from palikanon.com.,http://palikanon.com/samyutta/sam22_080.html#s22_73t75
sn22.75,en,English translation of SN 22.75 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-03-Khajjaniyavaggo-e.html
sn22.75,de,German translation of SN 22.75 from palikanon.com.,http://palikanon.com/samyutta/sam22_080.html#s22_75
sn22.76,en,English translation of SN 22.76 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-03-Khajjaniyavaggo-e.html
sn22.76,de,German translation of SN 22.76 from palikanon.com.,http://palikanon.com/samyutta/sam22_080.html#s22_76
sn22.77,en,English translation of SN 22.77 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-03-Khajjaniyavaggo-e.html
sn22.77,de,German translation of SN 22.77 from palikanon.com.,http://palikanon.com/samyutta/sam22_080.html#s22_77
sn22.78,en,English translation of SN 22.78 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-03-Khajjaniyavaggo-e.html
sn22.78,de,German translation of SN 22.78 from palikanon.com.,http://palikanon.com/samyutta/sam22_080.html#s22_78
sn22.79,en,English translation of SN 22.79 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.079.than.html
sn22.79,en,English translation of SN 22.79 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-03-Khajjaniyavaggo-e.html
sn22.79,de,German translation of SN 22.79 from palikanon.com.,http://palikanon.com/samyutta/sam22_080.html#s22_79
sn22.80,en,English translation of SN 22.80 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.080.than.html
sn22.80,en,English translation of SN 22.80 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-03-Khajjaniyavaggo-e.html
sn22.80,de,German translation of SN 22.80 from palikanon.com.,http://palikanon.com/samyutta/sam22_080.html#s22_80
sn22.81,en,English translation of SN 22.81 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.081.than.html
sn22.81,en,English translation of SN 22.81 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-03-Khajjaniyavaggo-e.html
sn22.81,de,German translation of SN 22.81 from palikanon.com.,http://palikanon.com/samyutta/sam22_090.html#s22_81
sn22.82,en,English translation of SN 22.82 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-03-Khajjaniyavaggo-e.html
sn22.82,de,German translation of SN 22.82 from palikanon.com.,http://palikanon.com/samyutta/sam22_090.html#s22_82
sn22.83,en,English translation of SN 22.83 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.083.than.html
sn22.83,en,English translation of SN 22.83 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-04-Theravaggo-e.html
sn22.83,de,German translation of SN 22.83 from palikanon.com.,http://palikanon.com/samyutta/sam22_090.html#s22_83
sn22.84,en,English translation of SN 22.84 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.084.than.html
sn22.84,en,English translation of SN 22.84 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-04-Theravaggo-e.html
sn22.84,de,German translation of SN 22.84 from palikanon.com.,http://palikanon.com/samyutta/sam22_090.html#s22_84
sn22.85,en,English translation of SN 22.85 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.085.than.html
sn22.85,en,English translation of SN 22.85 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-04-Theravaggo-e.html
sn22.85,de,German translation of SN 22.85 from palikanon.com.,http://palikanon.com/samyutta/sam22_090.html#s22_85
sn22.86,en,English translation of SN 22.86 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.086.than.html
sn22.86,en,English translation of SN 22.86 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-04-Theravaggo-e.html
sn22.86,de,German translation of SN 22.86 from palikanon.com.,http://palikanon.com/samyutta/sam22_090.html#s22_86
sn22.87,en,English translation of SN 22.87 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-04-Theravaggo-e.html
sn22.87,de,German translation of SN 22.87 from palikanon.com.,http://palikanon.com/samyutta/sam22_090.html#s22_87
sn22.88,en,English translation of SN 22.88 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-04-Theravaggo-e.html
sn22.88,de,German translation of SN 22.88 from palikanon.com.,http://palikanon.com/samyutta/sam22_090.html#s22_88
sn22.89,en,English translation of SN 22.89 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.089.than.html
sn22.89,en,English translation of SN 22.89 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-04-Theravaggo-e.html
sn22.89,de,German translation of SN 22.89 from palikanon.com.,http://palikanon.com/samyutta/sam22_090.html#s22_89
sn22.90,en,English translation of SN 22.90 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.090.than.html
sn22.90,en,English translation of SN 22.90 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-04-Theravaggo-e.html
sn22.90,de,German translation of SN 22.90 from palikanon.com.,http://palikanon.com/samyutta/sam22_090.html#s22_90
sn22.91,en,English translation of SN 22.91 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-04-Theravaggo-e.html
sn22.91,de,German translation of SN 22.91 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_91
sn22.92,en,English translation of SN 22.92 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-04-Theravaggo-e.html
sn22.92,de,German translation of SN 22.92 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_91
sn22.93,en,English translation of SN 22.93 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.093.than.html
sn22.93,en,English translation of SN 22.93 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-05-Pupphavaggo-e.html
sn22.93,de,German translation of SN 22.93 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_93
sn22.94,en,English translation of SN 22.94 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-05-Pupphavaggo-e.html
sn22.94,de,German translation of SN 22.94 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_94
sn22.95,en,English translation of SN 22.95 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.095.than.html
sn22.95,en,English translation of SN 22.95 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-05-Pupphavaggo-e.html
sn22.95,de,German translation of SN 22.95 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_95
sn22.96,en,English translation of SN 22.96 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-05-Pupphavaggo-e.html
sn22.96,de,German translation of SN 22.96 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_96
sn22.97,en,English translation of SN 22.97 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.097.than.html
sn22.97,en,English translation of SN 22.97 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-05-Pupphavaggo-e.html
sn22.97,de,German translation of SN 22.97 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_97
sn22.98,en,English translation of SN 22.98 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-05-Pupphavaggo-e.html
sn22.98,de,German translation of SN 22.98 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_98
sn22.99,en,English translation of SN 22.99 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.099.than.html
sn22.99,en,English translation of SN 22.99 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-05-Pupphavaggo-e.html
sn22.99,de,German translation of SN 22.99 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_99
sn22.100,en,English translation of SN 22.100 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.100.than.html
sn22.100,en,English translation of SN 22.100 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-05-Pupphavaggo-e.html
sn22.100,de,German translation of SN 22.100 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_100
sn22.101,en,English translation of SN 22.101 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.101.than.html
sn22.101,en,English translation of SN 22.101 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-05-Pupphavaggo-e.html
sn22.101,de,German translation of SN 22.101 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_101
sn22.102,en,English translation of SN 22.102 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/02-05-Pupphavaggo-e.html
sn22.102,de,German translation of SN 22.102 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_102
sn22.103,en,English translation of SN 22.103 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-01-Antavaggo-e.html
sn22.103,de,German translation of SN 22.103 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_103
sn22.104,en,English translation of SN 22.104 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-01-Antavaggo-e.html
sn22.104,de,German translation of SN 22.104 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_104
sn22.105,en,English translation of SN 22.105 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-01-Antavaggo-e.html
sn22.105,de,German translation of SN 22.105 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_105
sn22.106,en,English translation of SN 22.106 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-01-Antavaggo-e.html
sn22.106,de,German translation of SN 22.106 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_106
sn22.107,en,English translation of SN 22.107 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-01-Antavaggo-e.html
sn22.107,de,German translation of SN 22.107 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_107
sn22.108,en,English translation of SN 22.108 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-01-Antavaggo-e.html
sn22.108,de,German translation of SN 22.108 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_108
sn22.109,en,English translation of SN 22.109 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-01-Antavaggo-e.html
sn22.109,de,German translation of SN 22.109 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_109
sn22.110,en,English translation of SN 22.110 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-01-Antavaggo-e.html
sn22.110,de,German translation of SN 22.110 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_110
sn22.111,en,English translation of SN 22.111 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-01-Antavaggo-e.html
sn22.111,de,German translation of SN 22.111 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_111t112
sn22.112,en,English translation of SN 22.112 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-01-Antavaggo-e.html
sn22.112,de,German translation of SN 22.112 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_111t112
sn22.113,en,English translation of SN 22.113 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-02-Dhammakathikavaggo-e.html
sn22.113,de,German translation of SN 22.113 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_113
sn22.114,en,English translation of SN 22.114 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-02-Dhammakathikavaggo-e.html
sn22.114,de,German translation of SN 22.114 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_114
sn22.115,en,English translation of SN 22.115 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-02-Dhammakathikavaggo-e.html
sn22.115,de,German translation of SN 22.115 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_115
sn22.116,en,English translation of SN 22.116 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-02-Dhammakathikavaggo-e.html
sn22.116,de,German translation of SN 22.116 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_116
sn22.117,en,English translation of SN 22.117 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-02-Dhammakathikavaggo-e.html
sn22.117,de,German translation of SN 22.117 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_117
sn22.118,en,English translation of SN 22.118 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-02-Dhammakathikavaggo-e.html
sn22.118,de,German translation of SN 22.118 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_118
sn22.119,en,English translation of SN 22.119 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-02-Dhammakathikavaggo-e.html
sn22.119,de,German translation of SN 22.119 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_119
sn22.120,en,English translation of SN 22.120 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-02-Dhammakathikavaggo-e.html
sn22.120,de,German translation of SN 22.120 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_120
sn22.121,en,English translation of SN 22.121 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.121.than.html
sn22.121,en,English translation of SN 22.121 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-02-Dhammakathikavaggo-e.html
sn22.121,de,German translation of SN 22.121 from palikanon.com.,http://palikanon.com/samyutta/sam22_158.html#s22_121
sn22.122,en,English translation of SN 22.122 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn22/sn22.122.than.html
sn22.122,en,English translation of SN 22.122 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-02-Dhammakathikavaggo-e.html
sn22.122,de,German translation of SN 22.122 from palikanon.com.,http://palikanon.com/samyutta/sam22_120.html#s22_122
sn22.123,en,English translation of SN 22.123 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-02-Dhammakathikavaggo-e.html
sn22.123,de,German translation of SN 22.123 from palikanon.com.,http://palikanon.com/samyutta/sam22_158.html#s22_123
sn22.124,en,English translation of SN 22.124 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-02-Dhammakathikavaggo-e.html
sn22.124,de,German translation of SN 22.124 from palikanon.com.,http://palikanon.com/samyutta/sam22_158.html#s22_124t125
sn22.125,en,English translation of SN 22.125 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-02-Dhammakathikavaggo-e.html
sn22.125,de,German translation of SN 22.125 from palikanon.com.,http://palikanon.com/samyutta/sam22_158.html#s22_124t125
sn22.126,en,English translation of SN 22.126 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-03-Avijjavaggo-e.html
sn22.126,de,German translation of SN 22.126 from palikanon.com.,http://palikanon.com/samyutta/sam22_158.html#s22_126
sn22.127,en,English translation of SN 22.127 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-03-Avijjavaggo-e.html
sn22.127,de,German translation of SN 22.127 from palikanon.com.,http://palikanon.com/samyutta/sam22_158.html#s22_127t128
sn22.128,en,English translation of SN 22.128 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-03-Avijjavaggo-e.html
sn22.128,de,German translation of SN 22.128 from palikanon.com.,http://palikanon.com/samyutta/sam22_158.html#s22_127t128
sn22.129,en,English translation of SN 22.129 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-03-Avijjavaggo-e.html
sn22.129,de,German translation of SN 22.129 from palikanon.com.,http://palikanon.com/samyutta/sam22_158.html#s22_129t131
sn22.130,en,English translation of SN 22.130 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-03-Avijjavaggo-e.html
sn22.130,de,German translation of SN 22.130 from palikanon.com.,http://palikanon.com/samyutta/sam22_158.html#s22_130t132
sn22.131,en,English translation of SN 22.131 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-03-Avijjavaggo-e.html
sn22.131,de,German translation of SN 22.131 from palikanon.com.,http://palikanon.com/samyutta/sam22_158.html#s22_129t131
sn22.132,en,English translation of SN 22.132 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-03-Avijjavaggo-e.html
sn22.132,de,German translation of SN 22.132 from palikanon.com.,http://palikanon.com/samyutta/sam22_158.html#s22_130t132
sn22.133,en,English translation of SN 22.133 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-03-Avijjavaggo-e.html
sn22.133,de,German translation of SN 22.133 from palikanon.com.,http://palikanon.com/samyutta/sam22_158.html#s22_133
sn22.134,en,English translation of SN 22.134 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-03-Avijjavaggo-e.html
sn22.134,de,German translation of SN 22.134 from palikanon.com.,http://palikanon.com/samyutta/sam22_158.html#s22_134
sn22.135,en,English translation of SN 22.135 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-03-Avijjavaggo-e.html
sn22.135,de,German translation of SN 22.135 from palikanon.com.,http://palikanon.com/samyutta/sam22_158.html#s22_135
sn22.136,en,English translation of SN 22.136 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-04-Kukkulavaggo-e.html
sn22.136,de,German translation of SN 22.136 from palikanon.com.,http://palikanon.com/samyutta/sam22_158.html#s22_136
sn22.137,en,English translation of SN 22.137 from Metta Net. Translator Sister Uppalavanna.,http://www.metta.lk/tipitaka/2Sutta-Pitaka/3Samyutta-Nikaya/Samyutta3/21-Khandha-Samyutta/03-04-Kukkulavaggo-e.html
sn22.137,de,German translation of SN 22.137 from palikanon.com.,http://palikanon.com/samyutta/sam22_158.html#s22_137t139
