sutta_uid,language,abstract,url
sn46.172,de,German translation of SN 46.172 from palikanon.com.,http://palikanon.com/samyutta/sam46.html#s46_77t187
sn46.173,de,German translation of SN 46.173 from palikanon.com.,http://palikanon.com/samyutta/sam46.html#s46_77t187
sn46.174,de,German translation of SN 46.174 from palikanon.com.,http://palikanon.com/samyutta/sam46.html#s46_77t187
sn46.175,de,German translation of SN 46.175 from palikanon.com.,http://palikanon.com/samyutta/sam46.html#s46_77t187
sn46.176,de,German translation of SN 46.176 from palikanon.com.,http://palikanon.com/samyutta/sam46.html#s46_77t187
sn46.177,de,German translation of SN 46.177 from palikanon.com.,http://palikanon.com/samyutta/sam46.html#s46_77t187
sn46.178,de,German translation of SN 46.178 from palikanon.com.,http://palikanon.com/samyutta/sam46.html#s46_77t187
sn46.179,de,German translation of SN 46.179 from palikanon.com.,http://palikanon.com/samyutta/sam46.html#s46_77t187
sn46.180,de,German translation of SN 46.180 from palikanon.com.,http://palikanon.com/samyutta/sam46.html#s46_77t187
sn46.181,de,German translation of SN 46.181 from palikanon.com.,http://palikanon.com/samyutta/sam46.html#s46_77t187
sn46.182,de,German translation of SN 46.182 from palikanon.com.,http://palikanon.com/samyutta/sam46.html#s46_77t187
sn46.183,de,German translation of SN 46.183 from palikanon.com.,http://palikanon.com/samyutta/sam46.html#s46_77t187
sn46.184,de,German translation of SN 46.184 from palikanon.com.,http://palikanon.com/samyutta/sam46.html#s46_77t187
sn47.1,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.1/pi
sn47.1,en,Translated by Bhikkhu Bodhi,/sn47.1/en
sn47.1,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.1/vn
sn47.1,de,German translation of SN 47.1 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_1
sn47.2,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.2/pi
sn47.2,en,Translated by Bhikkhu Bodhi,/sn47.2/en
sn47.2,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.2/vn
sn47.2,de,German translation of SN 47.2 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_2
sn47.3,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.3/pi
sn47.3,en,Translated by Bhikkhu Bodhi,/sn47.3/en
sn47.3,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.3/vn
sn47.3,de,German translation of SN 47.3 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_3
sn47.4,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.4/pi
sn47.4,en,Translated by Bhikkhu Bodhi,/sn47.4/en
sn47.4,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.4/vn
sn47.4,de,German translation of SN 47.4 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_4
sn47.5,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.5/pi
sn47.5,en,Translated by Bhikkhu Bodhi,/sn47.5/en
sn47.5,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.5/vn
sn47.5,de,German translation of SN 47.5 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_5
sn47.6,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.6/pi
sn47.6,en,Translated by Bhikkhu Bodhi,/sn47.6/en
sn47.6,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.6/vn
sn47.6,en,English translation of SN 47.6 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn47/sn47.006.than.html
sn47.6,de,German translation of SN 47.6 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_6
sn47.7,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.7/pi
sn47.7,en,Translated by Bhikkhu Bodhi,/sn47.7/en
sn47.7,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.7/vn
sn47.7,en,English translation of SN 47.7 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn47/sn47.007.than.html
sn47.7,en,English translation of SN 47.7 (excerpt) from Access to Insight. Translator Andrew Olendzki.,http://www.accesstoinsight.org/tipitaka/sn/sn47/sn47.007.olen.html
sn47.7,de,German translation of SN 47.7 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_7
sn47.8,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.8/pi
sn47.8,en,Translated by Bhikkhu Bodhi,/sn47.8/en
sn47.8,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.8/vn
sn47.8,en,English translation of SN 47.8 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn47/sn47.008.than.html
sn47.8,de,German translation of SN 47.8 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_8
sn47.9,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.9/pi
sn47.9,en,Translated by Bhikkhu Bodhi,/sn47.9/en
sn47.9,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.9/vn
sn47.9,de,German translation of SN 47.9 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_9
sn47.10,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.10/pi
sn47.10,en,Translated by Bhikkhu Bodhi,/sn47.10/en
sn47.10,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.10/vn
sn47.10,en,English translation of SN 47.10 (excerpt) from Access to Insight. Translator Andrew Olendzki.,http://www.accesstoinsight.org/tipitaka/sn/sn47/sn47.010.olen.html
sn47.10,de,German translation of SN 47.10 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_10
sn47.11,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.11/pi
sn47.11,en,Translated by Bhikkhu Bodhi,/sn47.11/en
sn47.11,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.11/vn
sn47.11,de,German translation of SN 47.11 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_11
sn47.12,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.12/pi
sn47.12,en,Translated by Bhikkhu Bodhi,/sn47.12/en
sn47.12,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.12/vn
sn47.12,de,German translation of SN 47.12 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_12
sn47.13,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.13/pi
sn47.13,en,Translated by Bhikkhu Bodhi,/sn47.13/en
sn47.13,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.13/vn
sn47.13,en,English translation of SN 47.13 from Access to Insight. Translator Nyanaponika Thera.,http://www.accesstoinsight.org/tipitaka/sn/sn47/sn47.013.nypo.html
sn47.13,en,English translation of SN 47.13 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn47/sn47.013.than.html
sn47.13,de,German translation of SN 47.13 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_13
sn47.14,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.14/pi
sn47.14,en,Translated by Bhikkhu Bodhi,/sn47.14/en
sn47.14,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.14/vn
sn47.14,en,English translation of SN 47.14 from Access to Insight. Translator Nyanaponika Thera.,http://www.accesstoinsight.org/tipitaka/sn/sn47/sn47.014.nypo.html
sn47.14,de,German translation of SN 47.14 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_14
sn47.15,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.15/pi
sn47.15,en,Translated by Bhikkhu Bodhi,/sn47.15/en
sn47.15,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.15/vn
sn47.15,de,German translation of SN 47.15 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_15
sn47.16,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.16/pi
sn47.16,en,Translated by Bhikkhu Bodhi,/sn47.16/en
sn47.16,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.16/vn
sn47.16,de,German translation of SN 47.16 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_16
sn47.17,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.17/pi
sn47.17,en,Translated by Bhikkhu Bodhi,/sn47.17/en
sn47.17,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.17/vn
sn47.17,de,German translation of SN 47.17 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_17
sn47.18,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.18/pi
sn47.18,en,Translated by Bhikkhu Bodhi,/sn47.18/en
sn47.18,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.18/vn
sn47.18,de,German translation of SN 47.18 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_18
sn47.19,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.19/pi
sn47.19,en,Translated by Bhikkhu Bodhi,/sn47.19/en
sn47.19,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.19/vn
sn47.19,en,English translation of SN 47.19 from Access to Insight. Translator Andrew Olendzki.,http://www.accesstoinsight.org/tipitaka/sn/sn47/sn47.019.olen.html
sn47.19,en,English translation of SN 47.19 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn47/sn47.019.than.html
sn47.19,de,German translation of SN 47.19 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_19
sn47.20,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.20/pi
sn47.20,en,Translated by Bhikkhu Bodhi,/sn47.20/en
sn47.20,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.20/vn
sn47.20,en,English translation of SN 47.20 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn47/sn47.020.than.html
sn47.20,de,German translation of SN 47.20 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_20
sn47.21,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.21/pi
sn47.21,en,Translated by Bhikkhu Bodhi,/sn47.21/en
sn47.21,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.21/vn
sn47.21,de,German translation of SN 47.21 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_21
sn47.22,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.22/pi
sn47.22,en,Translated by Bhikkhu Bodhi,/sn47.22/en
sn47.22,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.22/vn
sn47.22,de,German translation of SN 47.22 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_22t23
sn47.23,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.23/pi
sn47.23,en,Translated by Bhikkhu Bodhi,/sn47.23/en
sn47.23,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.23/vn
sn47.23,de,German translation of SN 47.23 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_22t23
sn47.24,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.24/pi
sn47.24,en,Translated by Bhikkhu Bodhi,/sn47.24/en
sn47.24,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.24/vn
sn47.24,de,German translation of SN 47.24 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_24t25
sn47.25,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.25/pi
sn47.25,en,Translated by Bhikkhu Bodhi,/sn47.25/en
sn47.25,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.25/vn
sn47.25,de,German translation of SN 47.25 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_24t25
sn47.26,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.26/pi
sn47.26,en,Translated by Bhikkhu Bodhi,/sn47.26/en
sn47.26,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.26/vn
sn47.26,de,German translation of SN 47.26 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_26t27
sn47.27,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.27/pi
sn47.27,en,Translated by Bhikkhu Bodhi,/sn47.27/en
sn47.27,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.27/vn
sn47.27,de,German translation of SN 47.27 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_26t27
sn47.28,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.28/pi
sn47.28,en,Translated by Bhikkhu Bodhi,/sn47.28/en
sn47.28,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.28/vn
sn47.28,de,German translation of SN 47.28 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_28
sn47.29,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.29/pi
sn47.29,en,Translated by Bhikkhu Bodhi,/sn47.29/en
sn47.29,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.29/vn
sn47.29,de,German translation of SN 47.29 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_29
sn47.30,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.30/pi
sn47.30,en,Translated by Bhikkhu Bodhi,/sn47.30/en
sn47.30,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.30/vn
sn47.30,de,German translation of SN 47.30 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_30
sn47.31,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.31/pi
sn47.31,en,Translated by Bhikkhu Bodhi,/sn47.31/en
sn47.31,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.31/vn
sn47.31,de,German translation of SN 47.31 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_31
sn47.32,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.32/pi
sn47.32,en,Translated by Bhikkhu Bodhi,/sn47.32/en
sn47.32,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.32/vn
sn47.32,de,German translation of SN 47.32 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_32t34
sn47.33,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.33/pi
sn47.33,en,Translated by Bhikkhu Bodhi,/sn47.33/en
sn47.33,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.33/vn
sn47.33,de,German translation of SN 47.33 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_32t34
sn47.34,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.34/pi
sn47.34,en,Translated by Bhikkhu Bodhi,/sn47.34/en
sn47.34,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.34/vn
sn47.34,de,German translation of SN 47.34 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_32t34
sn47.35,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.35/pi
sn47.35,en,Translated by Bhikkhu Bodhi,/sn47.35/en
sn47.35,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.35/vn
sn47.35,de,German translation of SN 47.35 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_35
sn47.36,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.36/pi
sn47.36,en,Translated by Bhikkhu Bodhi,/sn47.36/en
sn47.36,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.36/vn
sn47.36,de,German translation of SN 47.36 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_36
sn47.37,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.37/pi
sn47.37,en,Translated by Bhikkhu Bodhi,/sn47.37/en
sn47.37,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.37/vn
sn47.37,de,German translation of SN 47.37 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_37
sn47.38,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.38/pi
sn47.38,en,Translated by Bhikkhu Bodhi,/sn47.38/en
sn47.38,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.38/vn
sn47.38,de,German translation of SN 47.38 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_38
sn47.39,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.39/pi
sn47.39,en,Translated by Bhikkhu Bodhi,/sn47.39/en
sn47.39,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.39/vn
sn47.39,de,German translation of SN 47.39 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_39
sn47.40,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.40/pi
sn47.40,en,Translated by Bhikkhu Bodhi,/sn47.40/en
sn47.40,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.40/vn
sn47.40,en,English translation of SN 47.40 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn47/sn47.040.than.html
sn47.40,de,German translation of SN 47.40 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_40
sn47.41,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.41/pi
sn47.41,en,Translated by Bhikkhu Bodhi,/sn47.41/en
sn47.41,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.41/vn
sn47.41,de,German translation of SN 47.41 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_41
sn47.42,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.42/pi
sn47.42,en,Translated by Bhikkhu Bodhi,/sn47.42/en
sn47.42,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.42/vn
sn47.42,de,German translation of SN 47.42 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_42
sn47.43,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.43/pi
sn47.43,en,Translated by Bhikkhu Bodhi,/sn47.43/en
sn47.43,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.43/vn
sn47.43,de,German translation of SN 47.43 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_43t47
sn47.44,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.44/pi
sn47.44,en,Translated by Bhikkhu Bodhi,/sn47.44/en
sn47.44,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.44/vn
sn47.44,de,German translation of SN 47.44 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_43t47
sn47.45,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.45/pi
sn47.45,en,Translated by Bhikkhu Bodhi,/sn47.45/en
sn47.45,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.45/vn
sn47.45,de,German translation of SN 47.45 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_43t47
sn47.46,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.46/pi
sn47.46,en,Translated by Bhikkhu Bodhi,/sn47.46/en
sn47.46,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.46/vn
sn47.46,de,German translation of SN 47.46 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_43t47
sn47.47,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.47/pi
sn47.47,en,Translated by Bhikkhu Bodhi,/sn47.47/en
sn47.47,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.47/vn
sn47.47,de,German translation of SN 47.47 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_43t47
sn47.48,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.48/pi
sn47.48,en,Translated by Bhikkhu Bodhi,/sn47.48/en
sn47.48,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.48/vn
sn47.48,de,German translation of SN 47.48 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_48
sn47.49,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.49/pi
sn47.49,en,Translated by Bhikkhu Bodhi,/sn47.49/en
sn47.49,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.49/vn
sn47.49,de,German translation of SN 47.49 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_49
sn47.50,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn47.50/pi
sn47.50,en,Translated by Bhikkhu Bodhi,/sn47.50/en
sn47.50,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.50/vn
sn47.50,de,German translation of SN 47.50 from palikanon.com.,http://palikanon.com/samyutta/sam47.html#s47_50
sn47.51,en,Translated by Bhikkhu Bodhi,/sn47.51/en
sn47.51,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.51/vn
sn47.52,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.52/vn
sn47.63,en,Translated by Bhikkhu Bodhi,/sn47.63/en
sn47.73,en,Translated by Bhikkhu Bodhi,/sn47.73/en
sn47.85,en,Translated by Bhikkhu Bodhi,/sn47.85/en
sn47.95,en,Translated by Bhikkhu Bodhi,/sn47.95/en
sn47.96,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn47.96/vn
sn47.104,en,Translated by Bhikkhu Bodhi,/sn47.104/en
sn48.1,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.1/pi
sn48.1,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.1/vn
sn48.1,de,German translation of SN 48.1 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_1
sn48.2,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.2/pi
sn48.2,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.2/vn
sn48.2,de,German translation of SN 48.2 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_2t5
sn48.3,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.3/pi
sn48.3,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.3/vn
sn48.3,de,German translation of SN 48.3 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_2t5
sn48.4,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.4/pi
sn48.4,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.4/vn
sn48.4,de,German translation of SN 48.4 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_2t5
sn48.5,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.5/pi
sn48.5,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.5/vn
sn48.5,de,German translation of SN 48.5 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_2t5
sn48.6,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.6/pi
sn48.6,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.6/vn
sn48.6,de,German translation of SN 48.6 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_6t7
sn48.7,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.7/pi
sn48.7,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.7/vn
sn48.7,de,German translation of SN 48.7 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_6t7
sn48.8,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.8/pi
sn48.8,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.8/vn
sn48.8,de,German translation of SN 48.8 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_8
sn48.9,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.9/pi
sn48.9,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.9/vn
sn48.9,de,German translation of SN 48.9 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_9
sn48.10,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.10/pi
sn48.10,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.10/vn
sn48.10,en,From Ancient Buddhist Texts. Critical dual-language (Pali-English) translation of SN 48.10 by Anandajoti Bhikkhu.,http://www.ancient-buddhist-texts.net/Texts-and-Translations/Short-Pieces/Indriyavibhangasuttam.htm
sn48.10,en,English translation of SN 48.10 from Access to Insight. Translator Thanissaro Bhikkhu.,http://www.accesstoinsight.org/tipitaka/sn/sn48/sn48.010.than.html
sn48.10,de,German translation of SN 48.10 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_10
sn48.11,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.11/pi
sn48.11,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.11/vn
sn48.11,de,German translation of SN 48.11 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_11
sn48.12,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.12/pi
sn48.12,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.12/vn
sn48.12,de,German translation of SN 48.12 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_12t14
sn48.13,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.13/pi
sn48.13,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.13/vn
sn48.13,de,German translation of SN 48.13 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_12t14
sn48.14,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.14/pi
sn48.14,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.14/vn
sn48.14,de,German translation of SN 48.14 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_12t14
sn48.15,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.15/pi
sn48.15,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.15/vn
sn48.15,de,German translation of SN 48.15 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_15t17
sn48.16,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.16/pi
sn48.16,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.16/vn
sn48.16,de,German translation of SN 48.16 from palikanon.com.,http://palikanon.com/samyutta/sam48.html#s48_15t17
sn48.17,pi,Pali text from the Mahāsaṅgīti Tipiṭaka Buddhavasse 2500,/sn48.17/pi
sn48.17,vn,Hòa thượng Thích Minh Châu dịch Việt,/sn48.17/vn
